user_id,nr_sessions,date_last_booking_travelled,page_clicks_tot,page_clicks_avg,flights_taken,hotels_stayed,nr_booked_and_travelled,nr_booked_but_cancelled,nr_cancellation_session,nr_no_booking,flight_taken_discount_avg,hotel_stayed_discount_avg,flight_taken_price_avg,hotel_stayed_room_price_per_night_avg,hotel_stayed_nights_avg,nr_airlines_taken,distance_km_tot,distance_km_avg,duration_tot,duration_avg,birthdate,gender,married,has_children,home_country,home_city,home_airport,home_airport_lat,home_airport_lon,sign_up_date,age_in_2023,age_bin,user_spend_tot,user_spend_avg,R_score,F_score,M_score,RFM_score,RFM_label,RFM_label2
609243,8,2023-05-29 17:11:00,133,16.625,4,3,3,0,0,5,0.2,,578.47,207.66666666666666,5.666666666666667,2,4555.658738451939,2277.8293692259695,18.0,6.0,1986-07-21,M,False,True,usa,minneapolis,MSP,44.88,-93.217,2023-02-21,37,"{'left': 30, 'right': 40}",4227.9400000000005,1409.3133333333335,3.0,3,4.0,10.0,need attention,need attention
609262,8,2023-07-16 19:33:00,123,15.375,8,4,4,0,0,4,0.2,,715.2349999999999,233.5,6.25,4,10944.469170018761,2736.1172925046903,26.0,6.5,1986-02-07,F,False,False,usa,brownsville,BRO,25.907,-97.426,2023-02-21,37,"{'left': 30, 'right': 40}",9480.939999999999,2370.2349999999997,5.0,4,5.0,14.0,champion,champion
609393,9,2023-06-11 20:09:00,244,27.11111111111111,6,2,3,1,1,4,,0.1,204.08666666666667,230.5,6.0,3,2985.697182710613,995.2323942368711,18.0,6.0,1985-08-12,M,False,False,canada,ottawa,YOW,45.323,-75.669,2023-02-21,38,"{'left': 30, 'right': 40}",2362.2599999999998,787.42,4.0,3,3.0,10.0,loyal,champion
609413,8,2023-07-19 19:11:00,109,13.625,6,3,3,0,0,5,0.05,,113.5,168.33333333333334,2.3333333333333335,3,1905.311423692061,635.1038078973537,10.0,3.3333333333333335,1972-06-20,F,False,True,canada,quebec,YQB,46.788,-71.398,2023-02-21,51,"{'left': 50, 'right': 60}",1454.5,484.8333333333333,5.0,3,2.0,10.0,loyal,loyal
609673,8,2023-07-05 14:26:00,105,13.125,6,3,3,0,0,5,0.11666666666666665,,290.77666666666664,189.66666666666666,3.6666666666666665,3,5154.259000005097,1718.0863333350324,14.0,4.666666666666667,1983-11-21,F,True,False,usa,tulsa,TUL,36.198,-95.888,2023-02-21,40,"{'left': 40, 'right': 50}",2655.33,885.11,5.0,3,3.0,11.0,loyal,champion
609683,8,,296,37.0,0,0,0,1,1,6,,,,,,0,,,,,2006-12-28,F,False,False,usa,memphis,MEM,35.042,-89.977,2023-02-21,17,"{'left': 17, 'right': 20}",,,,1,,,inactive,inactive
609720,8,2023-06-03 17:51:00,192,24.0,4,1,2,1,1,4,,,630.775,89.0,3.0,2,6990.7142831522815,3495.3571415761407,8.0,4.0,1986-09-17,F,False,True,usa,phoenix,PHX,33.434,-112.008,2023-02-21,37,"{'left': 30, 'right': 40}",1528.55,764.275,4.0,2,2.0,8.0,new customer,new / need attention
609763,8,2023-03-03 16:50:00,70,8.75,0,1,1,0,0,7,,,,93.0,2.0,0,,,2.0,2.0,2006-03-06,F,False,True,canada,vancouver,YVR,49.195,-123.182,2023-02-21,17,"{'left': 17, 'right': 20}",186.0,186.0,1.0,1,1.0,3.0,lost,lost
609800,9,2023-03-26 19:07:00,134,14.88888888888889,4,2,2,0,0,7,0.05,,329.485,74.5,2.5,2,3691.03129810879,1845.515649054395,6.0,3.0,1976-01-06,F,True,True,canada,ottawa,YOW,45.323,-75.669,2023-02-21,47,"{'left': 40, 'right': 50}",1024.97,512.485,2.0,2,1.0,5.0,lost,lost
609817,8,2023-06-28 13:40:00,136,17.0,7,3,4,0,0,4,0.15,,300.0525,133.33333333333334,2.0,4,6215.452208658692,1553.863052164673,12.0,3.0,1971-05-13,F,False,False,usa,bakersfield,BFL,35.433,-119.057,2023-02-21,52,"{'left': 50, 'right': 60}",2041.21,510.3025,4.0,4,2.0,10.0,loyal,loyal
609838,8,,203,25.375,0,0,0,1,1,6,,,,,,0,,,,,1957-09-13,F,True,False,usa,buffalo,BUF,42.94,-78.732,2023-02-21,66,"{'left': 60, 'right': 70}",,,,1,,,inactive,inactive
609868,8,2023-06-23 19:08:00,129,16.125,8,4,4,0,0,4,,0.05,430.38249999999994,103.75,2.0,2,9424.280737049285,2356.070184262321,9.0,2.25,1969-03-09,F,True,True,canada,halifax,YAW,44.64,-63.499,2023-02-21,54,"{'left': 50, 'right': 60}",2566.5299999999997,641.6324999999999,4.0,4,3.0,11.0,loyal,champion
610144,8,2023-07-18 13:16:00,151,18.875,12,6,6,0,0,2,,0.05,526.255,178.83333333333334,3.1666666666666665,5,18685.84111152591,3114.306851920985,23.0,3.8333333333333335,1978-03-27,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-21,45,"{'left': 40, 'right': 50}",7098.53,1183.0883333333334,5.0,5,5.0,15.0,champion,champion
610226,8,2023-05-16 20:49:00,120,15.0,2,1,1,0,0,7,,,248.2,372.0,6.0,1,1467.010195962511,1467.010195962511,6.0,6.0,1966-09-06,F,False,True,usa,houston,IAH,29.98,-95.34,2023-02-21,57,"{'left': 50, 'right': 60}",2480.2,2480.2,3.0,1,3.0,7.0,one timer,dormant / one-timer
610280,9,2023-06-10 20:28:00,142,15.777777777777779,0,2,2,0,0,7,,,,117.5,9.0,0,,,18.0,9.0,1965-10-20,F,True,True,canada,toronto,YKZ,43.862,-79.37,2023-02-21,58,"{'left': 50, 'right': 60}",2418.0,1209.0,4.0,2,3.0,9.0,new customer,high potential
610294,9,2023-06-08 20:27:00,109,12.11111111111111,4,2,2,0,0,7,,,710.4300000000001,240.0,1.5,2,8039.530737908119,4019.7653689540593,6.0,3.0,1971-08-19,F,True,False,usa,new york,LGA,40.777,-73.872,2023-02-21,52,"{'left': 50, 'right': 60}",2244.86,1122.43,4.0,2,2.0,8.0,new customer,new / need attention
610306,8,2023-06-23 12:14:00,161,20.125,8,3,4,0,0,4,,,453.6125,127.66666666666667,4.0,3,9946.97309093591,2486.7432727339774,18.0,4.5,1970-11-19,F,True,False,usa,new york,LGA,40.777,-73.872,2023-02-21,53,"{'left': 50, 'right': 60}",3952.4500000000003,988.1125000000001,4.0,4,4.0,12.0,champion,champion
610338,8,2023-03-17 14:08:00,91,11.375,2,1,1,1,1,5,,,147.31,109.0,6.0,1,775.5485788562568,775.5485788562568,7.0,7.0,2005-05-11,F,False,True,usa,columbus,CMH,39.998,-82.892,2023-02-21,18,"{'left': 17, 'right': 20}",801.31,801.31,2.0,1,1.0,4.0,lost,lost
610395,8,2023-05-25 10:01:00,105,13.125,4,3,3,0,0,5,,,390.37,313.6666666666667,2.6666666666666665,2,4519.685332100847,2259.8426660504233,11.0,3.6666666666666665,1968-10-25,F,True,False,usa,fayetteville,FYV,36.005,-94.17,2023-02-21,55,"{'left': 50, 'right': 60}",3154.74,1051.58,3.0,3,3.0,9.0,need attention,need attention
610474,8,2023-07-09 19:40:00,144,18.0,6,3,3,0,0,5,,,156.73000000000002,277.3333333333333,6.0,2,2667.5855500278108,889.1951833426036,21.0,7.0,1971-09-12,F,True,False,usa,indianapolis,IND,39.717,-86.294,2023-02-21,52,"{'left': 50, 'right': 60}",3760.1900000000005,1253.3966666666668,5.0,3,4.0,12.0,high potential,champion
610482,8,2023-07-07 20:50:00,147,18.375,6,5,5,0,0,3,,0.05,378.97666666666663,207.4,3.2,3,6449.290028658727,2149.7633428862423,18.0,3.6,1987-10-08,F,False,False,usa,winston-salem,INT,36.134,-80.222,2023-02-21,36,"{'left': 30, 'right': 40}",5950.93,1190.1860000000001,5.0,5,5.0,15.0,champion,champion
610492,8,2023-02-21 20:36:00,277,34.625,0,1,1,1,1,5,,0.1,,387.0,2.0,0,,,2.0,2.0,2003-11-05,F,False,True,canada,calgary,YYC,51.114,-114.02,2023-02-21,20,"{'left': 20, 'right': 30}",774.0,774.0,1.0,1,1.0,3.0,lost,lost
610530,8,,81,10.125,0,0,0,0,0,8,,,,,,0,,,,,1999-02-19,F,False,False,usa,oklahoma city,TIK,35.415,-97.386,2023-02-21,24,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
610670,8,2023-06-12 11:46:00,150,18.75,6,3,3,0,0,5,,,363.0133333333333,72.0,2.6666666666666665,3,6174.63819894233,2058.2127329807768,9.0,3.0,1987-12-28,F,False,True,canada,toronto,YTZ,43.627,-79.396,2023-02-21,36,"{'left': 30, 'right': 40}",1689.04,563.0133333333333,4.0,3,2.0,9.0,loyal,loyal
610763,8,2023-03-20 15:19:00,188,23.5,2,1,1,1,1,5,,,249.61,157.0,3.0,1,1368.8900468413442,1368.8900468413442,4.0,4.0,1999-01-08,F,False,True,usa,milwaukee,MKE,42.947,-87.896,2023-02-21,24,"{'left': 20, 'right': 30}",720.61,720.61,2.0,1,1.0,4.0,lost,lost
610793,8,2023-07-16 04:54:00,97,12.125,4,2,2,0,0,6,,,395.93,182.0,3.5,2,4223.7064303705565,2111.8532151852783,7.0,3.5,1988-11-09,F,False,True,usa,dallas,DAL,32.847,-96.852,2023-02-21,35,"{'left': 30, 'right': 40}",2081.86,1040.93,5.0,2,2.0,9.0,new customer,new / need attention
610806,8,2023-07-19 19:40:00,120,15.0,8,3,4,0,0,4,,0.2,396.095,129.33333333333334,6.666666666666667,4,6846.927941345771,1711.7319853364427,23.0,5.75,1975-11-04,F,True,False,usa,laredo,LRD,27.544,-99.461,2023-02-21,48,"{'left': 40, 'right': 50}",4711.38,1177.845,5.0,4,4.0,13.0,champion,champion
610905,8,,100,12.5,0,0,0,0,0,8,,,,,,0,,,,,1944-10-17,F,True,False,usa,san antonio,RND,29.529,-98.279,2023-02-21,79,"{'left': 70, 'right': 80}",,,,1,,,inactive,inactive
610909,8,2023-03-30 12:54:00,155,19.375,3,2,2,0,0,6,0.1,,586.87,196.5,2.0,2,8144.43960997658,4072.21980498829,4.0,2.0,1981-09-04,F,True,False,usa,san jose,SJC,37.362,-121.929,2023-02-21,42,"{'left': 40, 'right': 50}",2609.74,1304.87,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
611031,8,,112,14.0,0,0,0,0,0,8,,,,,,0,,,,,2002-06-05,F,False,True,usa,new york,LGA,40.777,-73.872,2023-02-22,21,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
611065,8,2023-07-10 14:26:00,159,19.875,8,4,4,0,0,4,,,893.1924999999999,173.25,2.25,3,13371.735420466715,3342.933855116679,10.0,2.5,1981-08-20,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-22,42,"{'left': 40, 'right': 50}",6283.7699999999995,1570.9424999999999,5.0,4,5.0,14.0,champion,champion
611087,9,2023-07-03 19:42:00,108,12.0,2,2,2,0,0,7,0.05,0.07500000000000001,663.66,239.0,4.0,1,3561.143483700179,3561.143483700179,9.0,4.5,1985-04-07,F,False,True,usa,buffalo,BUF,42.94,-78.732,2023-02-22,38,"{'left': 30, 'right': 40}",2663.66,1331.83,5.0,2,3.0,10.0,new customer,high potential
611126,8,2023-06-08 17:54:00,78,9.75,4,2,2,0,0,6,,,901.66,130.5,4.0,2,6638.472837114026,3319.236418557013,9.0,4.5,1972-09-09,F,True,True,usa,miami,OPF,25.907,-80.278,2023-02-22,51,"{'left': 50, 'right': 60}",3663.3199999999997,1831.6599999999999,4.0,2,4.0,10.0,high potential,high potential
611177,9,2023-05-04 18:44:00,106,11.777777777777779,4,2,2,0,0,7,,,1125.325,165.0,2.5,2,8191.2073315365105,4095.6036657682553,6.0,3.0,1980-02-19,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-02-22,43,"{'left': 40, 'right': 50}",3320.65,1660.325,3.0,2,3.0,8.0,one timer,dormant / one-timer
611251,8,2023-05-04 17:28:00,160,20.0,6,3,3,0,0,5,,,496.67666666666673,89.0,2.6666666666666665,3,7535.038050988368,2511.679350329456,10.0,3.3333333333333335,1975-06-13,F,False,False,canada,ottawa,YOW,45.323,-75.669,2023-02-22,48,"{'left': 40, 'right': 50}",2662.03,887.3433333333334,3.0,3,3.0,9.0,need attention,need attention
611350,8,2023-07-10 10:41:00,79,9.875,2,1,1,0,0,7,,,644.82,146.0,1.0,1,3431.2505175455376,3431.2505175455376,1.0,1.0,1997-03-09,M,False,True,usa,tucson,TUS,32.116,-110.941,2023-02-22,26,"{'left': 20, 'right': 30}",790.82,790.82,5.0,1,1.0,7.0,new customer,new / need attention
611371,8,2023-07-08 18:03:00,108,13.5,8,4,5,0,0,3,,0.11666666666666665,468.26500000000004,275.0,3.75,4,10116.610530050359,2529.1526325125897,21.0,4.2,1989-03-22,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-22,34,"{'left': 30, 'right': 40}",6616.0599999999995,1323.212,5.0,5,5.0,15.0,champion,champion
611583,8,2023-05-05 15:39:00,138,17.25,6,2,3,0,0,5,,,246.6833333333333,166.5,2.0,3,4235.720568361829,1411.9068561206095,8.0,2.6666666666666665,1985-12-05,M,False,True,usa,jacksonville,JAX,30.494,-81.688,2023-02-22,38,"{'left': 30, 'right': 40}",1406.0500000000002,468.6833333333334,3.0,3,2.0,8.0,need attention,at risk
611839,8,2023-06-03 17:35:00,167,20.875,8,5,5,0,0,3,,0.05,285.7125,187.2,4.4,4,6630.709753860738,1657.6774384651844,26.0,5.2,1986-06-04,F,False,False,usa,kansas city,MCI,39.297,-94.714,2023-02-22,37,"{'left': 30, 'right': 40}",7439.85,1487.97,4.0,5,5.0,14.0,champion,champion
611852,8,2023-03-25 00:37:00,106,13.25,4,2,2,0,0,6,0.05,0.2,54.699999999999996,193.5,1.0,2,626.964077422615,313.4820387113075,4.0,2.0,1983-09-08,M,False,False,usa,akron,AKR,41.038,-81.467,2023-02-22,40,"{'left': 40, 'right': 50}",496.4,248.2,2.0,2,1.0,5.0,lost,lost
611887,8,2023-04-06 19:43:00,107,13.375,6,1,3,0,0,5,,0.2,299.5933333333333,123.0,6.0,3,4549.176172961342,1516.3920576537805,10.0,3.3333333333333335,1991-12-02,F,False,False,usa,philadelphia,PNE,40.082,-75.011,2023-02-22,32,"{'left': 30, 'right': 40}",1636.78,545.5933333333334,2.0,3,2.0,7.0,dormant,at risk
611954,8,2023-07-05 17:02:00,134,16.75,8,4,4,0,0,4,0.15,0.125,187.13,178.25,2.5,4,4277.443125805785,1069.3607814514462,11.0,2.75,1981-02-24,F,False,False,usa,st. louis,STL,38.748,-90.36,2023-02-22,42,"{'left': 40, 'right': 50}",2880.52,720.13,5.0,4,3.0,12.0,loyal,champion
612002,9,2023-05-12 14:47:00,294,32.666666666666664,4,3,3,1,1,4,,,619.89,99.0,8.666666666666666,2,6887.151427343249,3443.5757136716247,27.0,9.0,1980-10-03,F,False,True,usa,los angeles,LAX,33.942,-118.408,2023-02-22,43,"{'left': 40, 'right': 50}",3810.7799999999997,1270.26,3.0,3,4.0,10.0,need attention,need attention
612128,8,2023-03-16 15:49:00,86,10.75,2,2,2,0,0,6,,0.2,263.56,247.0,4.0,1,1650.6726999869811,1650.6726999869811,9.0,4.5,1978-10-23,M,True,True,usa,phoenix,PHX,33.434,-112.008,2023-02-22,45,"{'left': 40, 'right': 50}",3082.56,1541.28,2.0,2,3.0,7.0,lost high-value,dormant / one-timer
612175,8,2023-05-03 17:42:00,97,12.125,4,3,3,0,0,5,,,304.755,290.6666666666667,4.333333333333333,2,3351.017824338159,1675.5089121690794,15.0,5.0,1986-09-09,F,True,True,usa,little rock,LIT,34.729,-92.224,2023-02-22,37,"{'left': 30, 'right': 40}",4969.51,1656.5033333333333,3.0,3,4.0,10.0,need attention,need attention
612220,8,2023-03-27 21:21:00,265,33.125,2,0,1,1,1,5,,,438.49,,,1,2590.8993877533826,2590.8993877533826,0.0,0.0,2006-10-12,M,False,False,usa,lubbock,LBB,33.664,-101.823,2023-02-22,17,"{'left': 17, 'right': 20}",438.49,438.49,2.0,1,1.0,4.0,lost,lost
612226,8,,86,10.75,0,0,0,0,0,8,,,,,,0,,,,,1991-06-16,F,False,True,usa,dallas,DAL,32.847,-96.852,2023-02-22,32,"{'left': 30, 'right': 40}",,,,1,,,inactive,inactive
612236,8,2023-05-18 14:10:00,141,17.625,6,3,3,0,0,5,0.3,,243.9433333333333,178.66666666666666,3.3333333333333335,3,4048.7890975248256,1349.5963658416085,13.0,4.333333333333333,1974-04-23,F,True,True,usa,colorado springs,COS,38.806,-104.7,2023-02-22,49,"{'left': 40, 'right': 50}",2609.83,869.9433333333333,3.0,3,3.0,9.0,need attention,need attention
612562,8,2023-03-14 09:53:00,296,37.0,2,0,1,1,1,5,,0.05,1462.36,,,1,3974.215332412202,3974.215332412202,3.0,3.0,1999-06-12,F,False,False,usa,los angeles,LAX,33.942,-118.408,2023-02-22,24,"{'left': 20, 'right': 30}",1462.36,1462.36,1.0,1,2.0,4.0,lost,lost
612685,8,2023-05-26 05:17:00,158,19.75,4,2,2,0,0,6,,,261.135,176.0,2.5,2,2956.0649748321257,1478.0324874160628,7.0,3.5,1983-07-02,F,False,False,usa,tampa,MCF,27.849,-82.521,2023-02-22,40,"{'left': 40, 'right': 50}",1356.27,678.135,3.0,2,2.0,7.0,one timer,lost
612797,8,2023-03-30 21:29:00,105,13.125,2,1,1,0,0,7,,0.1,170.91,542.0,2.0,1,982.8806377462301,982.8806377462301,3.0,3.0,1970-10-06,F,True,True,usa,phoenix,LUF,33.535,-112.383,2023-02-22,53,"{'left': 50, 'right': 60}",1254.91,1254.91,2.0,1,1.0,4.0,lost,lost
612812,8,2023-03-17 21:14:00,135,16.875,0,1,1,0,0,7,,0.1,,74.0,14.0,0,,,14.0,14.0,1955-04-23,M,True,False,usa,orlando,MCO,28.429,-81.316,2023-02-22,68,"{'left': 60, 'right': 70}",1036.0,1036.0,2.0,1,1.0,4.0,lost,lost
612976,8,,76,9.5,0,0,0,0,0,8,,,,,,0,,,,,1997-11-19,F,False,False,usa,tucson,TUS,32.116,-110.941,2023-02-22,26,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
613164,8,2023-05-18 13:47:00,87,10.875,2,3,3,0,0,5,0.2,,43.32,105.33333333333333,10.666666666666666,1,260.7811723793683,260.7811723793683,32.0,10.666666666666666,1996-08-08,F,False,False,usa,chicago,MDW,41.786,-87.752,2023-02-23,27,"{'left': 20, 'right': 30}",4382.32,1460.7733333333333,3.0,3,4.0,10.0,need attention,need attention
613252,8,,84,10.5,0,0,0,0,0,8,,,,,,0,,,,,2002-08-21,F,False,False,usa,austin,AUS,30.194,-97.67,2023-02-23,21,"{'left': 20, 'right': 30}",,,,1,,,inactive,inactive
613275,10,2023-06-29 03:47:00,164,16.4,6,2,3,0,0,7,,0.2,279.0233333333333,97.5,2.0,2,4715.714429048587,1571.9048096828622,10.0,3.3333333333333335,1980-04-26,F,False,True,usa,philadelphia,PHL,39.872,-75.241,2023-02-23,43,"{'left': 40, 'right': 50}",1227.07,409.0233333333333,4.0,3,1.0,8.0,loyal,loyal
613383,8,2023-03-06 18:12:00,80,10.0,2,1,1,0,0,7,,,153.98,71.0,2.0,1,411.12060556131013,411.12060556131013,3.0,3.0,1985-09-06,M,False,False,usa,phoenix,PHX,33.434,-112.008,2023-02-23,38,"{'left': 30, 'right': 40}",437.98,437.98,1.0,1,1.0,3.0,lost,lost
613386,8,,81,10.125,0,0,0,0,0,8,,,,,,0,,,,,2006-01-21,F,False,True,usa,chicago,UGN,42.422,-87.868,2023-02-23,17,"{'left': 17, 'right': 20}",,,,1,,,inactive,inactive
613442,8,2023-06-14 17:21:00,161,20.125,6,4,4,0,0,4,,0.1,372.55333333333334,276.25,2.25,2,6520.576313167135,2173.5254377223782,10.0,2.5,1988-08-08,M,False,False,usa,fresno,FAT,36.776,-119.718,2023-02-23,35,"{'left': 30, 'right': 40}",3268.66,817.165,4.0,4,3.0,11.0,loyal,champion
613655,8,2023-07-13 16:35:00,103,12.875,4,2,2,0,0,6,0.05,,518.005,133.5,2.0,2,5462.881194560672,2731.440597280336,6.0,3.0,1964-10-24,F,False,False,canada,calgary,YYC,51.114,-114.02,2023-02-23,59,"{'left': 50, 'right': 60}",1709.01,854.505,5.0,2,2.0,9.0,new customer,new / need attention
613874,8,2023-07-13 09:11:00,114,14.25,8,4,4,0,0,4,0.15000000000000002,,562.315,206.25,2.5,3,9260.188163740455,2315.0470409351137,13.0,3.25,1969-09-28,F,True,False,usa,houston,IAH,29.98,-95.34,2023-02-23,54,"{'left': 50, 'right': 60}",5033.259999999999,1258.3149999999998,5.0,4,4.0,13.0,champion,champion
613921,9,2023-04-07 10:42:00,150,16.666666666666668,2,1,1,0,0,8,,,127.84,242.0,1.0,1,695.9276089551432,695.9276089551432,2.0,2.0,1993-06-07,F,False,False,usa,milwaukee,MKE,42.947,-87.896,2023-02-23,30,"{'left': 30, 'right': 40}",369.84000000000003,369.84000000000003,2.0,1,1.0,4.0,lost,lost
613941,8,2023-05-27 15:07:00,219,27.375,2,3,3,1,1,3,,0.15,758.73,186.66666666666666,5.666666666666667,1,2219.0985522681926,2219.0985522681926,17.0,5.666666666666667,1979-11-07,F,True,False,usa,new york,LGA,40.777,-73.872,2023-02-23,44,"{'left': 40, 'right': 50}",4353.73,1451.243333333333,3.0,3,4.0,10.0,need attention,need attention
614033,8,2023-03-11 19:32:00,135,16.875,4,2,2,0,0,6,0.05,,1351.29,218.5,3.5,2,14288.475150623202,7144.237575311601,7.0,3.5,1985-03-01,F,False,False,usa,honolulu,HNL,21.316,-157.927,2023-02-23,38,"{'left': 30, 'right': 40}",4164.58,2082.29,1.0,2,4.0,7.0,lost high-value,dormant / one-timer
614092,8,2023-07-17 12:37:00,76,9.5,0,2,2,0,0,6,,,,81.5,14.0,0,,,28.0,14.0,2000-07-20,F,False,False,usa,dallas,DAL,32.847,-96.852,2023-02-23,23,"{'left': 20, 'right': 30}",3714.0,1857.0,5.0,2,4.0,11.0,high potential,high potential
614111,8,2023-06-02 08:45:00,127,15.875,4,3,3,0,0,5,,0.2,318.9,180.0,9.333333333333334,2,1936.5266801357834,968.2633400678917,29.0,9.666666666666666,1990-01-26,M,False,False,usa,tampa,MCF,27.849,-82.521,2023-02-23,33,"{'left': 30, 'right': 40}",7476.8,2492.266666666667,3.0,3,5.0,11.0,need attention,need attention
614165,8,2023-06-06 05:01:00,147,18.375,8,4,4,0,0,4,,,274.16499999999996,358.5,3.5,4,6144.646439912694,1536.1616099781736,19.0,4.75,1996-07-12,F,False,False,usa,columbus,CMH,39.998,-82.892,2023-02-23,27,"{'left': 20, 'right': 30}",6196.66,1549.165,4.0,4,5.0,13.0,champion,champion
614311,8,2023-04-10 19:21:00,116,14.5,2,1,1,1,1,5,,,305.05,44.0,3.0,1,1549.5279220695138,1549.5279220695138,4.0,4.0,1974-04-10,F,True,False,usa,memphis,MEM,35.042,-89.977,2023-02-23,49,"{'left': 40, 'right': 50}",437.05,437.05,2.0,1,1.0,4.0,lost,lost
614412,9,2023-03-08 20:41:00,84,9.333333333333334,4,2,2,0,0,7,,,375.72,138.5,2.0,1,4298.091391717325,2149.0456958586624,6.0,3.0,1975-09-16,F,True,True,usa,tulsa,TUL,36.198,-95.888,2023-02-23,48,"{'left': 40, 'right': 50}",1305.44,652.72,1.0,2,1.0,4.0,lost,lost
614549,8,2023-07-13 15:16:00,140,17.5,4,3,3,0,0,5,,0.1,850.355,118.33333333333333,2.6666666666666665,2,6124.417699213653,3062.2088496068263,12.0,4.0,1996-01-12,F,False,False,usa,el paso,BIF,31.849,-106.38,2023-02-23,27,"{'left': 20, 'right': 30}",2832.71,944.2366666666667,5.0,3,3.0,11.0,loyal,champion
614595,8,,247,30.875,0,0,0,1,1,6,,,,,,0,,,,,1974-06-16,F,True,True,usa,santa ana,SNA,33.676,-117.868,2023-02-23,49,"{'left': 40, 'right': 50}",,,,1,,,inactive,inactive
614632,8,2023-04-09 19:45:00,89,11.125,2,1,2,0,0,6,,,104.24,111.0,7.0,1,567.5625820034476,567.5625820034476,12.0,6.0,1972-06-04,F,True,True,usa,baltimore,BWI,39.175,-76.668,2023-02-23,51,"{'left': 50, 'right': 60}",881.24,440.62,2.0,2,1.0,5.0,lost,lost
614668,8,2023-05-22 08:47:00,160,20.0,3,2,2,0,0,6,,,410.625,53.5,1.5,2,4702.605152152584,2351.302576076292,3.0,1.5,1972-10-04,F,True,True,usa,los angeles,LAX,33.942,-118.408,2023-02-23,51,"{'left': 50, 'right': 60}",1135.25,567.625,3.0,2,1.0,6.0,one timer,lost
614748,8,2023-06-22 06:53:00,376,47.0,4,2,2,1,1,4,,,426.325,394.0,4.0,2,4352.695261436573,2176.3476307182864,9.0,4.5,1976-02-05,F,False,True,usa,san diego,NZY,32.699,-117.215,2023-02-23,47,"{'left': 40, 'right': 50}",5220.65,2610.325,4.0,2,5.0,11.0,high potential,high potential
614793,8,2023-05-11 08:52:00,119,14.875,2,0,1,0,0,7,0.15,0.1,493.59,,,1,2777.250114020322,2777.250114020322,10.0,10.0,1957-07-10,F,True,False,usa,jacksonville,NIP,30.236,-81.681,2023-02-23,66,"{'left': 60, 'right': 70}",493.59,493.59,3.0,1,1.0,5.0,one timer,lost
614814,8,2023-03-13 21:41:00,74,9.25,0,1,1,0,0,7,,,,289.0,7.0,0,,,7.0,7.0,1955-09-22,F,True,False,usa,montgomery,MXF,32.379,-86.362,2023-02-23,68,"{'left': 60, 'right': 70}",2023.0,2023.0,1.0,1,2.0,4.0,lost,lost
614828,8,2023-06-29 20:05:00,107,13.375,4,1,2,0,0,6,,,317.635,272.0,3.0,2,3539.831964071741,1769.9159820358705,5.0,2.5,1984-01-17,F,False,False,usa,miami,TNT,25.862,-80.897,2023-02-23,39,"{'left': 30, 'right': 40}",1451.27,725.635,4.0,2,2.0,8.0,new customer,new / need attention
614846,8,,60,7.5,0,0,0,0,0,8,,,,,,0,,,,,1955-03-23,M,True,False,usa,columbus,LCK,39.814,-82.928,2023-02-23,68,"{'left': 60, 'right': 70}",,,,1,,,inactive,inactive
614918,6,2023-05-10 19:16:00,100,16.666666666666668,6,3,3,0,0,3,0.05,0.1,203.89666666666668,199.66666666666666,2.0,2,3592.4489559299473,1197.4829853099825,7.0,2.3333333333333335,1984-12-25,F,False,False,canada,toronto,YKZ,43.862,-79.37,2023-02-23,39,"{'left': 30, 'right': 40}",1576.69,525.5633333333334,3.0,3,2.0,8.0,need attention,at risk
614933,8,2023-04-27 07:19:00,104,13.0,4,2,2,0,0,6,,,410.755,269.0,4.5,2,4663.8090069146,2331.9045034573,10.0,5.0,1969-02-16,F,True,False,usa,indianapolis,IND,39.717,-86.294,2023-02-23,54,"{'left': 50, 'right': 60}",3021.5099999999998,1510.7549999999999,3.0,2,3.0,8.0,one timer,dormant / one-timer
615006,8,2023-05-18 22:35:00,96,12.0,2,1,1,0,0,7,0.05,,577.02,165.0,5.0,1,3204.0836333920747,3204.0836333920747,5.0,5.0,1973-12-27,F,False,False,usa,columbus,CMH,39.998,-82.892,2023-02-23,50,"{'left': 50, 'right': 60}",1402.02,1402.02,3.0,1,2.0,6.0,one timer,lost
615266,8,2023-07-06 21:50:00,148,18.5,12,6,6,0,0,2,,,407.7916666666667,115.66666666666667,3.3333333333333335,5,13500.159711198865,2250.0266185331443,25.0,4.166666666666667,1984-09-05,F,False,False,usa,charlotte,CLT,35.214,-80.943,2023-02-23,39,"{'left': 30, 'right': 40}",4714.75,785.7916666666666,5.0,5,4.0,14.0,champion,champion
615307,8,2023-03-31 03:46:00,137,17.125,2,1,1,0,0,7,,,183.48,548.0,3.0,1,927.0252277952312,927.0252277952312,4.0,4.0,1974-09-19,F,True,True,usa,tulsa,TUL,36.198,-95.888,2023-02-23,49,"{'left': 40, 'right': 50}",1827.48,1827.48,2.0,1,2.0,5.0,lost,lost
